,time,open,high,low,close,volume
53,2023-03-20 04:03:00,27152.0,27320.0,27151.9,27308.4,2901.745
54,2023-03-20 04:06:00,27308.3,27359.9,27293.1,27348.1,2491.923
55,2023-03-20 04:09:00,27348.0,27368.0,27324.0,27366.2,1141.294
56,2023-03-20 04:12:00,27366.2,27388.0,27350.0,27375.5,1254.862
57,2023-03-20 04:15:00,27375.5,27407.4,27354.3,27405.0,1837.792
58,2023-03-20 04:18:00,27405.0,27411.0,27366.6,27376.5,1435.941
59,2023-03-20 04:21:00,27376.5,27431.8,27368.9,27423.1,1144.455
60,2023-03-20 04:24:00,27423.1,27425.6,27381.0,27402.4,914.392
61,2023-03-20 04:27:00,27402.4,27418.6,27386.1,27399.9,553.774
62,2023-03-20 04:30:00,27400.0,27405.3,27380.0,27384.7,798.554
63,2023-03-20 04:33:00,27384.7,27390.0,27364.2,27372.6,763.309
64,2023-03-20 04:36:00,27372.5,27386.9,27357.3,27367.7,758.433
65,2023-03-20 04:39:00,27367.6,27380.4,27341.0,27354.4,1199.939
66,2023-03-20 04:42:00,27354.4,27370.0,27343.5,27347.2,748.053
67,2023-03-20 04:45:00,27347.2,27405.0,27344.7,27398.8,969.31
68,2023-03-20 04:48:00,27398.8,27449.8,27396.3,27406.7,1588.444
69,2023-03-20 04:51:00,27406.7,27429.0,27394.1,27405.8,529.984
70,2023-03-20 04:54:00,27405.8,27433.4,27400.8,27432.3,606.823
71,2023-03-20 04:57:00,27432.3,27449.0,27410.5,27422.4,650.177
72,2023-03-20 05:00:00,27422.3,27455.0,27412.0,27450.0,1328.473
73,2023-03-20 05:03:00,27450.0,27475.0,27416.6,27418.1,1457.646
74,2023-03-20 05:06:00,27418.2,27439.3,27409.3,27434.1,498.84
75,2023-03-20 05:09:00,27434.1,27462.2,27426.6,27442.1,509.0
76,2023-03-20 05:12:00,27442.0,27476.5,27432.6,27454.7,1918.248
77,2023-03-20 05:15:00,27454.7,27460.8,27428.0,27438.6,510.978
78,2023-03-20 05:18:00,27438.6,27438.6,27415.0,27415.0,409.467
79,2023-03-20 05:21:00,27415.0,27426.0,27391.2,27399.1,832.421
80,2023-03-20 05:24:00,27399.1,27399.6,27368.5,27395.8,899.898
81,2023-03-20 05:27:00,27395.8,27424.0,27380.0,27417.6,474.176
82,2023-03-20 05:30:00,27417.6,27427.9,27409.0,27427.9,421.766
83,2023-03-20 05:33:00,27427.8,27435.8,27415.6,27429.8,416.846
84,2023-03-20 05:36:00,27429.7,27429.8,27396.0,27396.3,446.388
85,2023-03-20 05:39:00,27396.3,27426.6,27384.9,27384.9,392.543
86,2023-03-20 05:42:00,27384.9,27384.9,27320.4,27366.9,1338.487
87,2023-03-20 05:45:00,27366.9,27382.3,27364.1,27382.3,526.232
88,2023-03-20 05:48:00,27382.2,27382.3,27345.4,27373.1,507.022
89,2023-03-20 05:51:00,27373.1,27411.2,27366.5,27403.7,545.712
90,2023-03-20 05:54:00,27403.7,27439.9,27403.7,27434.9,546.364
91,2023-03-20 05:57:00,27434.9,27530.0,27428.0,27510.1,2100.104
92,2023-03-20 06:00:00,27510.1,27555.0,27483.3,27538.5,2932.258
93,2023-03-20 06:03:00,27538.4,27555.0,27517.5,27519.8,1737.857
94,2023-03-20 06:06:00,27519.7,27565.0,27519.3,27559.1,1234.526
95,2023-03-20 06:09:00,27559.1,27568.0,27531.2,27544.8,1032.945
96,2023-03-20 06:12:00,27544.9,27564.9,27530.7,27560.6,781.059
97,2023-03-20 06:15:00,27560.6,27574.0,27545.0,27570.7,958.265
98,2023-03-20 06:18:00,27570.7,27597.5,27555.9,27555.9,1225.938
99,2023-03-20 06:21:00,27555.9,27567.8,27555.9,27567.8,30.838
